-7.378017267492383846e-01,-3.207023852398127595e-01,-8.670603038243731575e-01,-3.318855260152437925e-01,9.524508118266735712e-01,-5.137925244873047248e-01,-1.085819020370005994e+00,-2.332159032100218354e-01,-3.414130934720205346e-05,-3.517512993842377700e-01,-3.866560602398045887e-01,-6.484117099042729926e-01,-1.364637173371943124e-01,8.681628292612402209e-01,8.586257318042678222e-02,5.421498502154478150e-01,4.674243056471438784e-02,2.093980688868768425e-01,-7.555804280434708087e-01,-2.422737533679023003e-01,-8.124144948775267050e-01,-1.024780045518701721e-01,7.687200920914549762e-02,-1.532947465424703282e-01,-7.025713314759761685e-01,-6.045246390574623430e-01,8.842033502502322229e-01,-3.459801526896282287e-01,-1.169142626297596355e+00,-1.394450889445928432e-01,-6.571458707568134106e-01,3.174666099412688514e-01,-3.196608198544281798e-03,-5.534626144914785995e-01,-9.715852635301207574e-01,3.868360027883777086e-02,3.874605636779249185e-02,7.411316939491812139e-01,-8.164846681374242632e-01,-4.330904860674559265e-01,1.452923735355282631e-02,-4.083615906060689138e-02,6.956103846424179782e-01,-8.502269364966741350e-01,1.797578701939139822e-02,-1.321978874322670694e-01,-3.335322112575511699e-02,-4.809565644321412425e-01,-5.088835348944644732e-01,-3.004223989448481236e-01
4.357579449825859097e-01,8.794782334265411894e-01,3.837014057454479765e-02,9.490129326189056247e-01,1.004661855854563690e+00,-4.159974600549005697e-01,6.868908651957408296e-01,7.235073432761562895e-01,1.252082617216039306e-01,3.944855221635742981e-01,-5.930010536022939371e-01,-2.074271276590763380e-01,2.900769451057569892e-01,9.902121565846602191e-01,9.746626147012193986e-02,9.102588730973297793e-01,-7.985448458376365188e-02,8.499379466581635789e-01,8.739341015027679571e-01,-7.079168067366842232e-01,7.349796058839149770e-01,-8.232557401363813643e-01,7.865599987461632248e-01,-7.423779765203030179e-01,6.853747532094948136e-01,2.842298906867786190e-01,9.752576868701445800e-01,8.441315833118488987e-01,4.262845316116256056e-01,1.795773463497917291e-02,2.944303418930472871e-01,9.474076934712989395e-01,-5.008005691070493981e-02,1.093173044851525333e+00,2.749629273125808737e-01,-5.916419968372118587e-01,-8.370128560412026797e-01,9.400696651718272179e-01,3.039188934653636043e-01,8.941040652597062044e-01,-1.297225528309158271e-01,5.669465783035343431e-01,1.016573270697354703e+00,-6.943957900113373327e-02,-8.723825007822406663e-01,-8.102252481562847164e-01,-8.778044733158849589e-01,-4.221503501705681227e-01,2.135253306105242554e-01,7.895876606915565032e-01
1.016974674524004918e+00,4.283480462899929009e-01,-2.600192912096378262e+00,8.315197942573933076e-01,4.305397872487972677e-01,-1.997259182921202081e+00,-1.888413423689313753e+00,5.577574855338180981e-01,6.661291698860283272e-01,-1.138418460527097498e-01,-1.561339917898476815e+00,-2.287810185806795182e+00,1.023077046838558601e-01,4.418634640909546718e-01,1.720671346964421922e-01,4.358121698496382201e-01,3.564307494646037355e-01,-2.655210146491766565e-01,7.490164642224481639e-01,-1.525376758124571408e+00,5.504067927228479817e-01,-1.370674276094721478e+00,-8.315590213470147596e-02,-1.225579406745951339e+00,9.450524897052097195e-01,9.810874036331287407e-01,4.588596891709046943e-01,1.698995579542557088e-01,-2.473367384183447371e+00,-9.885254081592265152e-02,1.001784150952585772e+00,3.727062989085903055e-01,5.806833018326611473e-01,2.372632921935902139e-01,-2.707516895720687433e+00,3.867892189147315030e-02,-4.568002956459735753e-01,4.545802531234413024e-01,9.818103823703689947e-01,5.722679391025158324e-01,4.651707235582580591e-01,2.089837600465955791e-01,4.184520266119275966e-01,-2.313800241435306049e+00,-7.377896671067094569e-01,-1.066861218946281831e+00,-1.110005298209778779e+00,-2.078163495780937620e+00,9.783249885161517945e-01,1.788255013623480938e-01
1.118031929144187586e+00,1.203193704923348761e+00,1.205077144655423815e+00,1.891500035845203875e+00,4.536826266857882928e-01,1.116407198424242742e+00,1.269817715873291952e+00,1.902071659604761766e+00,4.240043803166773095e-01,1.342147086806259715e+00,9.721355218979579327e-01,1.165129314361672330e+00,1.199218615178993863e+00,4.206668003389952837e-01,8.619405317236894515e-01,6.236893170174894196e-01,5.655177733209630908e-01,8.539365407088785886e-01,1.246188244201470008e+00,9.715305627571035885e-01,1.423477873903527424e+00,9.616376160634654280e-01,8.891960502486238038e-01,1.092971725089190604e+00,1.096525033981279318e+00,1.080382094013634386e+00,4.103705504633244905e-01,1.280085555907141126e+00,6.359587693432048328e-01,1.209194656810194335e+00,1.111777452866578031e+00,8.092839051853968346e-01,4.238281371666889896e-01,1.352378438045023890e+00,1.272772686376410167e+00,9.694385321476768347e-01,9.967202044262699623e-01,4.891576984043546350e-01,1.171018591902955874e+00,1.190294026420010809e+00,4.108759871278055975e-01,1.106839973055951054e+00,5.013338266332515447e-01,7.497538883258808573e-01,1.054386843787239014e+00,9.541996524369142918e-01,1.006166983309162211e+00,1.077284702397351523e+00,1.073414463760639315e+00,1.498408997827783473e+00
2.670295782714093846e-01,-9.134711245393329904e-01,-3.701185533838236452e+00,-9.895474158479773408e-01,7.236115706178214424e-01,-4.290612858676029262e+00,-2.427920289987725244e+00,-1.169290866357813208e+00,7.757553789227733532e-02,-1.806141116470196817e+00,-4.368506512143239817e+00,-4.085637783020478864e+00,-1.480075077023295993e+00,5.710711796530478779e-01,-1.132680283759148310e+00,2.649122999002981871e-01,-7.305909430015899986e-01,-1.152503868707100310e+00,-1.442981317140672459e-01,-4.375647504764358153e+00,-7.318444434603836868e-01,-4.298175261402844782e+00,-1.299649617935797252e+00,-4.330265273868629805e+00,4.278689605750605196e-01,1.901216942378338715e-01,6.685743524472087529e-01,-1.287635537208889680e+00,-3.012224852790736485e+00,-1.670874329278768222e+00,1.385829923283683485e-01,1.120089417280656363e-02,-2.400382868074339981e-01,-1.327294934153951722e+00,-3.376580244743203618e+00,-2.967759838179226950e+00,-4.019814312391478239e+00,4.914102093413177386e-01,2.547584600636465524e-02,-5.165756752177994571e-01,-4.310922421610869915e-01,-1.346690481274782858e+00,3.669223486216655061e-01,-3.831076010097739903e+00,-4.294286354279384099e+00,-4.412237823094252498e+00,-4.338917752872456290e+00,-4.264975945310064631e+00,1.279711469248185907e-01,-1.543662737979633715e+00
3.804108795930889464e-01,4.596248391762203234e-01,-1.772384764937956936e+00,-5.301837106446543046e-01,4.054001655402905691e-01,-1.782598955997422463e+00,-6.229413800245322541e-01,-4.045538101588777025e-01,-4.908968187756181933e-01,-1.877153085852722114e+00,-2.089230606198825946e+00,-1.594449122880369663e+00,-1.455263056959736456e+00,3.957725491921539884e-01,-1.057486853867570797e+00,5.003517643630712719e-01,-7.299410434038424711e-01,1.993131052575591866e-03,6.147960177587736830e-01,-1.903385000967126928e+00,5.318776843864170267e-01,-1.930766936934758649e+00,-4.543242607571658098e-01,-1.804479612506281416e+00,3.220254616264588421e-01,4.444839250638188410e-01,3.912911126693927599e-01,3.756516439765911208e-01,-1.386305226640508703e+00,-1.715636483529165979e+00,4.279195056926301532e-01,4.598719135604922847e-01,-5.158572871227540269e-01,-1.084655667431009274e+00,-1.415796336434457237e+00,-1.132449961585247689e+00,-1.530738593870686337e+00,4.383264511567310784e-01,3.739827406679063770e-01,5.866518164464054053e-01,-6.400516501580129081e-01,-7.905408509107680892e-01,4.409671189166144423e-01,-1.757515978077545338e+00,-1.689460420477047808e+00,-2.089229914225638307e+00,-1.974355680977952110e+00,-1.680174957696174864e+00,4.333496509705465627e-01,-1.149809928192826458e+00
5.203796520460213237e-01,-5.200199501072471087e-01,-1.627611063862107077e+00,5.765664222743893674e-01,7.784459047808507393e-01,-1.906373612969423093e+00,-9.654835169099014180e-01,3.240245042106355555e-01,2.572421978982919466e-01,1.014568941190356899e-01,-1.689734286959548415e+00,-1.907011641096171939e+00,-2.781596735264324494e-02,6.354225273722091671e-01,-1.426311655998566685e-01,3.043412848336748411e-01,-1.736006813008733607e-01,-3.209154322336515985e-01,1.579424292099815830e-01,-1.949992011886124921e+00,-1.837103247400539985e-01,-1.695016673019551945e+00,-2.105683556631299247e-01,-2.141209153352084726e+00,6.340437660487787674e-01,4.343151255612482942e-01,7.353543460711553514e-01,-7.160907096146922335e-01,-1.000882169636132080e+00,-1.001711613902860343e-01,4.361672354676153773e-01,1.276722607621283423e-01,-2.653000564167462549e-02,2.909496477562436567e-01,-1.397933179418508143e+00,-1.300317067282379835e+00,-1.641616640940994687e+00,5.477258599660452809e-01,4.039586961482739547e-01,-2.480520017140603883e-01,-1.275653392042291889e-01,-1.055330593325947142e-01,4.119142418568970676e-01,-1.300792020900983781e+00,-1.977385411494441581e+00,-1.918508172991594041e+00,-1.622402570313999481e+00,-1.808670137923708232e+00,4.128218509834744587e-01,2.539371209837328891e-01
5.873351992118589493e-01,-2.639739770948286157e-01,-7.321815154119888369e-01,4.714362950489832116e-01,9.110907468240188045e-01,-6.940893463436073052e-01,-6.006250310284022564e-01,2.320706356929429504e-01,3.412942730299448058e-01,4.896735797261020373e-01,-4.529038933993316252e-01,-7.318925917141152482e-01,3.922111383828038589e-01,7.600552986043365156e-01,2.401403533182233652e-01,5.301271238049219958e-01,2.940074872023430430e-01,8.888551170410252666e-02,2.004475419273190617e-01,-5.613306524753844950e-01,-5.811699044127777158e-02,-4.415080972583933505e-01,6.050747996507732651e-02,-8.200875978852706361e-01,6.992639597771953541e-01,5.524811967672955682e-01,8.399423918451265347e-01,-5.262060782704642836e-01,-5.373713745695891664e-01,3.829368374053437885e-01,5.196889539344458075e-01,3.842183241427526985e-01,1.780379437299808298e-01,4.187365333743988671e-01,-7.777404274386772176e-01,-3.910267566037956555e-01,-5.933973383979758154e-01,6.917801986359835009e-01,4.788515177154651914e-01,-1.023523003037146717e-02,1.639558248527216155e-02,1.511866859510540007e-01,5.983551543373537562e-01,-6.351394708581841186e-01,-9.144800415307943187e-01,-5.969365683746035156e-01,-5.081487230344131634e-01,-6.481060509699148042e-01,5.243359480854927757e-01,3.048049130328266410e-01
7.253776111384730996e-01,9.057307783444117355e-01,1.708458767909498688e+00,1.221455349324828354e+00,5.160066239470020300e-01,1.589221268129580977e+00,1.602056642733616476e+00,1.138977705804442131e+00,8.781381533763255032e-02,7.571862844080665678e-01,1.483209099869708947e+00,1.734696584876285197e+00,5.183991677434374168e-01,5.560410348457387464e-01,4.822972958962790102e-01,6.604476525975346846e-01,4.014176653227020664e-01,8.842647176933642328e-01,8.980282841917017755e-01,1.657743159471397387e+00,1.051648003016580013e+00,1.653337441625429172e+00,6.725471122834401072e-01,1.566697573252698206e+00,6.949792095934719249e-01,7.221159856999288529e-01,5.207102234258731421e-01,1.046479874437532098e+00,1.464527832862998480e+00,6.429460626264040801e-01,7.439757919971143885e-01,7.327687755921243884e-01,1.041535449883017050e-01,1.213487254979807695e+00,1.744337478582234313e+00,1.029196155458431239e+00,1.253408549281333384e+00,5.831505599003294904e-01,8.217598733258468791e-01,8.466192523972506656e-01,1.549959240364442992e-01,6.195751255303201255e-01,6.370915208900487237e-01,1.483293765894100336e+00,1.497162476525840891e+00,1.446258349723899883e+00,1.533373913057758386e+00,1.793086435695981251e+00,7.145526028546802522e-01,7.710356032187348774e-01
8.880511875419052625e-01,9.196762004430072412e-01,2.361366429180420390e+00,1.384504044914993681e+00,8.416998091138370164e-01,3.202736626000733278e+00,1.402029645134557079e+00,1.463679997722526771e+00,2.874088305649769026e-02,1.872637824122751926e+00,3.297011355724252635e+00,2.949228326577666870e+00,2.048280177555374504e+00,8.433737755098722477e-01,1.992258026585840724e+00,7.927243710086613326e-01,7.287942953946657809e-01,1.500637900734868246e+00,8.811822979618486595e-01,3.509174466238422330e+00,9.566445434721628782e-01,3.534500252836615175e+00,1.804583732676420027e+00,3.561066791203741921e+00,8.873956365271336022e-01,8.691568204218347304e-01,8.359488711315683496e-01,1.021820405946089805e+00,1.807518922882973111e+00,2.099391504811930265e+00,8.932651173103227649e-01,7.985936396998252196e-01,1.655749734878790846e-01,1.207373677389331768e+00,2.006515542602568924e+00,1.992431492921204139e+00,2.910411275028686795e+00,8.177434432239905071e-01,9.068511094093978375e-01,8.688590420779975787e-01,4.860888407060821592e-01,1.949649087891164756e+00,8.281664901840555260e-01,2.527104221337218348e+00,3.357974714449012854e+00,3.383181158237285935e+00,3.451480198903254859e+00,3.242277492605172728e+00,8.763546326798810071e-01,1.716269218526622620e+00
