-8.764432568712926530e-03,-2.098491494842069649e-02,-2.437681986661960343e-02,-7.814968394552394004e-01,1.533541158581641417e+00
-6.673535987470075731e-03,-1.234021658704947955e-02,2.477505278746960915e-03,-1.287993335999679245e-01,9.006933866234330122e-01
-3.775482666913826391e-03,-6.757827575929603592e-03,-2.412855436894101313e-02,-3.572044127519173884e-01,1.344343046702572153e-01
-2.960365336522607915e-03,-4.227587573670713028e-03,-3.400569963377722549e-02,-3.586045548675582673e-01,8.566544956412405765e-02
-2.500749950155728429e-03,-3.208989860453120846e-03,-3.806306586734642394e-02,-2.808569071988278321e-01,9.127132959463150896e-02
-2.254249651222561823e-03,-1.854229951308461466e-03,-4.255547060119779790e-02,-1.589603090492962556e-01,5.558254268014173327e-02
-2.122932212668501850e-03,-2.106467004762357931e-03,-4.710416274497375433e-02,-6.923233698247654999e-02,6.602705457817376056e-02
-2.383010418644207484e-03,-1.330957992917380928e-03,-5.772933811892733136e-02,-2.535669600049131334e-02,4.419893913715067235e-02
-2.672968790145821560e-03,5.496301617338716916e-05,-6.833194656535679368e-02,-1.360819684978684108e-03,2.786056115571002023e-02
-3.051702363948416430e-03,1.296143931192456078e-03,-8.401685175311063292e-02,2.680115455090653631e-02,3.589866546491243121e-02
-3.806347942268251128e-03,1.743623353479509253e-03,-1.124364174569302821e-01,1.101490004737030182e-01,8.605822344323293960e-02
-5.454865746143289229e-03,7.183212946265150889e-03,-1.784386613605128402e-01,3.254887223634277404e-01,1.048754823294435201e-01
-6.370790308070528596e-03,4.258254046916487567e-03,-2.446808339320941661e-01,7.501495415668926192e-01,2.280197238818522099e-01
-6.784387153250914793e-03,1.876537435140546162e-02,-1.813307058270702266e-01,-1.447695090350385183e-01,-2.594346437335349198e-01
-3.907572977784004586e-03,1.054019762848293004e-02,-9.803489214811551833e-02,-2.895651103948980176e-01,-1.904716964881421615e-01
-4.316225302428186583e-03,2.330271188991960701e-02,-6.512565048081406238e-02,-6.355700600179181592e-01,-4.576768181385661993e-01
-2.568541868187668165e-03,1.147649077076728918e-02,-4.409596657511302698e-02,-3.966379391061034543e-01,-2.263384104544602926e-01
-3.142269977016970417e-03,2.227764776279350656e-02,-3.556475295353174471e-02,-5.877818575026416692e-01,-4.045253366077238288e-01
-2.046218403801473851e-03,6.576231641563942687e-03,-2.871351078704709181e-02,-3.234228823913622985e-01,-1.272329204618649623e-01
-2.290071321111586400e-03,5.981082889412736581e-03,-2.450142945881106371e-02,-3.529207991299080915e-01,-1.341795930976976414e-01
-2.517166360967965089e-03,8.457470786238582838e-03,-2.300805089582835805e-02,-4.817016961789583052e-01,-1.860806799667776290e-01
-3.312706151352429185e-03,9.918260951584628726e-03,-1.904863733615061450e-02,-5.347276963034721664e-01,-2.858828531238262749e-01
-4.194734584520354304e-03,9.959277667457411276e-03,-1.117878590062446054e-02,-4.442782534414312368e-01,-3.857132481392672174e-01
-4.902980228622011438e-03,-1.219293782270147730e-03,4.457864090133822899e-04,-2.911126908652192924e-01,-9.790444714213419886e-03
-2.504716421790584638e-02,2.774495552137929422e-01,4.891154778072907827e-02,1.405576430669322474e-01,2.441527851366677160e-01
-9.818293324169898029e-02,-7.320905193620819151e-02,5.491437078868870170e-02,1.658359667461720421e-01,-1.984250129059440537e-01
